01001,0.004041441904272626,0.004332562719410908,0.003647572566144362,0.0030824556896994607,0.0035448240431543796,0.004007192396609299,0.004675057796044182,0.0039044438736193167,0.003853069612124326,0.0035619487969860432,0.0035961983046493705,0.0045723092730542,0.007158147101635414,0.0063019094100522305,0.005137426149499101,0.005205925164825756,0.004983303365014128,0.004812055826697491,0.004897679595855809,0.0046236835345491905,0.0027228358592345236,
01003,0.024659645517595686,0.029454576590461513,0.02911208151382824,0.025772754516653822,0.027091360561691924,0.03419813340183235,0.03192054114222108,0.030122441989896394,0.033050774895110886,0.029368952821303192,0.03161229557325113,0.03443787995547564,0.04154465279561606,0.04085966264234952,0.04073978936552787,0.04442161143933556,0.036201729600137,0.034283757170990664,0.030636184604846305,0.022604675057796043,0.013802551588320918,
01005,0.002551588320917887,0.0027742101207295145,0.0031509547050261153,0.002277592259611268,0.002962582412877815,0.0034934497816593887,0.0034934497816593887,0.0025344635670862233,0.002791334874561178,0.002346091274937923,0.002585837828581214,0.002842709136056169,0.004332562719410908,0.003887319119787653,0.00340782601250107,0.0037503210891343436,0.0032879527356794247,0.0033907012586694065,0.0033393269971744156,0.0032365784741844334,0.0017809743984930216,
01007,0.0007877386762565288,0.0006849901532665468,0.0008562376915831834,0.0009247367069098382,0.0006507406456032195,0.000993235722236493,0.0010788594913948113,0.0006507406456032195,0.0007363644147615378,0.0007706139224248652,0.0006507406456032195,0.0007192396609298741,0.0012501070297114478,0.0009418614607415018,0.0007021149070982104,0.0007363644147615378,0.0008219881839198562,0.0007363644147615378,0.0008733624454148472,0.0006164911379398921,0.00025687130747495504,
01009,0.003048206182036133,0.0032879527356794247,0.0038188201044609986,0.004109940919599281,0.0029454576590461513,0.004178439934925935,0.0032879527356794247,0.002431715044096241,0.002757085366897851,0.0029797071667094785,0.003048206182036133,0.003442075520164398,0.0047778063190341636,0.0036646973199760255,0.002431715044096241,0.003835944858292662,0.003681822073807689,0.003116705197362788,0.0035105745354910524,0.0027742101207295145,0.0017296001369980307,
01011,0.0006336158917715558,0.0005822416302765648,0.0005308673687815737,0.0005137426149499101,0.0004623683534549191,0.0006164911379398921,0.0006336158917715558,0.0006849901532665468,0.0007706139224248652,0.0005137426149499101,0.0007021149070982104,0.0006336158917715558,0.0008219881839198562,0.0010446099837314838,0.0008048634300881924,0.0008391129377515198,0.0006164911379398921,0.0007021149070982104,0.0007534891685932014,0.0008391129377515198,0.0004109940919599281,
01013,0.0020378457059679767,0.0015926021063447213,0.00186659816765134,0.0013871050603647573,0.001969346690641322,0.0017809743984930216,0.0017809743984930216,0.0015412278448497304,0.0017467248908296944,0.001986471444472986,0.0025002140594228956,0.0020892199674629676,0.0028940833975511604,0.002757085366897851,0.002431715044096241,0.002397465536432914,0.002226217998116277,0.00270571110540286,0.0022090932442846135,0.0017809743984930216,0.001404229814196421,
01015,0.014145046664954192,0.011473585067214659,0.012569569312441133,0.01087421868310643,0.011781830636184605,0.013990923880469219,0.01544652795616063,0.01357992978850929,0.010771470160116448,0.010600222621799812,0.011747581128521277,0.015840397294288894,0.019196849045294975,0.01703913006250535,0.016114393355595513,0.015138282387190683,0.012757941604589434,0.012603818820104461,0.015155407141022348,0.00998373148385992,0.006901275794160459,
01017,0.007158147101635414,0.006182036133230585,0.006130661871735594,0.005719667779775665,0.006182036133230585,0.008082883808545252,0.00746639267060536,0.006730028255843823,0.0068499015326654675,0.006353283671547222,0.006404657933042212,0.007380768901447041,0.010668721637126467,0.00881924822330679,0.00746639267060536,0.007877386762565289,0.007329394639952051,0.0071238975939720865,0.007038273824813768,0.006096412364072266,0.004264063704084254,
01019,0.002174843736621286,0.0020892199674629676,0.00186659816765134,0.0021577189827896226,0.0022433427519479407,0.0026714615977395323,0.002688586351571196,0.0023118417672745952,0.0020549704597996403,0.0020892199674629676,0.0024659645517595683,0.0025002140594228956,0.0037503210891343436,0.003202328966521106,0.00238034078260125,0.0033564517510060793,0.0028598338898878327,0.002688586351571196,0.0025344635670862233,0.0023289665211062593,0.0015241030910180665,
